country1,country2,sourceCountry,frequency,norm,year,month,day
NO,CA,US,46,682491,2017,11,13
NO,CA,US,29,734872,2017,11,14
NO,CA,US,2,742764,2017,11,15
NO,CA,US,8,630736,2017,11,16
NO,CA,US,17,676637,2017,11,17
NO,CA,US,0,409283,2017,11,18
NO,CA,US,0,387959,2017,11,19
NO,CA,US,7,644099,2017,11,20
NO,CA,US,1,719406,2017,11,21
NO,CA,US,1,667079,2017,11,22
NO,CA,US,0,575169,2017,11,23
NO,CA,US,3,594491,2017,11,24
NO,CA,US,0,376547,2017,11,25
NO,CA,US,0,377487,2017,11,26
NO,CA,US,6,599212,2017,11,27
NO,CA,US,3,713850,2017,11,28
NO,CA,US,42,726734,2017,11,29
NO,CA,US,13,702677,2017,11,30
NO,CA,US,1,347532,2017,12,3
NO,CA,US,12,603840,2017,12,4
NO,CA,US,11,665504,2017,12,5
NO,CA,US,7,669094,2017,12,6
NO,CA,US,26,682878,2017,12,7
NO,CA,US,52,645343,2017,12,8
NO,CA,US,2,392702,2017,12,9
NO,CA,US,0,386041,2017,12,10
NO,CA,US,1,562684,2017,12,11
NO,CA,US,0,668426,2017,12,12
NO,CA,US,0,711463,2017,12,13
NO,CA,US,15,680273,2017,12,14
NO,CA,US,11,611220,2017,12,15
NO,CA,US,1,367642,2017,12,16
NO,CA,US,0,354372,2017,12,17
NO,CA,US,1,568589,2017,12,18
NO,CA,US,43,618096,2017,12,19
NO,CA,US,16,611544,2017,12,20
NO,CA,US,0,635258,2017,12,21
NO,CA,US,11,577086,2017,12,22
NO,CA,US,2,405042,2017,12,23
NO,CA,US,1,351541,2017,12,24
NO,CA,US,0,347346,2017,12,25
NO,CA,US,1,440947,2017,12,26
NO,CA,US,0,519620,2017,12,27
NO,CA,US,0,561053,2017,12,28
NO,CA,US,0,524027,2017,12,29
NO,CA,US,0,362344,2017,12,30
NO,CA,US,0,323669,2017,12,31
NO,CA,US,0,372641,2018,1,1
NO,RS,RS,0,427906,2017,1,1
NO,RS,RS,0,592774,2017,1,2
NO,RS,RS,0,757916,2017,1,3
NO,RS,RS,0,822862,2017,1,4
NO,RS,RS,0,830028,2017,1,5
NO,RS,RS,0,766969,2017,1,6
NO,RS,RS,0,520691,2017,1,7
NO,RS,RS,0,488784,2017,1,8
NO,RS,RS,0,813487,2017,1,9
NO,RS,RS,0,884856,2017,1,10
NO,RS,RS,0,879968,2017,1,11
NO,RS,RS,0,873198,2017,1,12
NO,RS,RS,3,847105,2017,1,13
NO,RS,RS,0,538257,2017,1,14
NO,RS,RS,0,485270,2017,1,15
NO,RS,RS,0,778396,2017,1,16
NO,RS,RS,0,872725,2017,1,17
NO,RS,RS,0,903497,2017,1,18
NO,RS,RS,0,897136,2017,1,19
NO,RS,RS,0,840244,2017,1,20
NO,RS,RS,0,542714,2017,1,21
NO,RS,RS,0,507306,2017,1,22
NO,RS,RS,1,816816,2017,1,23
NO,RS,RS,0,882520,2017,1,24
NO,RS,RS,0,888646,2017,1,25
NO,RS,RS,0,850165,2017,1,26
NO,RS,RS,0,814253,2017,1,27
NO,RS,RS,0,540104,2017,1,28
NO,RS,RS,0,492134,2017,1,29
NO,RS,RS,0,800343,2017,1,30
NO,RS,RS,0,866957,2017,1,31
NO,RS,RS,3,877514,2017,2,1
NO,RS,RS,3,878535,2017,2,2
NO,RS,RS,1,849054,2017,2,3
NO,RS,RS,0,547610,2017,2,4
NO,RS,RS,1,489387,2017,2,5
NO,RS,RS,1,810397,2017,2,6
NO,RS,RS,0,886593,2017,2,7
NO,RS,RS,1,908408,2017,2,8
NO,RS,RS,1,895654,2017,2,9
NO,RS,RS,1,851022,2017,2,10
NO,RS,RS,0,535178,2017,2,11
NO,RS,RS,0,501551,2017,2,12
NO,RS,RS,0,828201,2017,2,13
NO,RS,RS,0,888105,2017,2,14
NO,RS,RS,3,902442,2017,2,15
NO,RS,RS,1,899621,2017,2,16
NO,RS,RS,0,845037,2017,2,17
NO,RS,RS,0,546303,2017,2,18
NO,RS,RS,0,492129,2017,2,19
NO,RS,RS,0,770453,2017,2,20
NO,RS,RS,0,863510,2017,2,21
NO,RS,RS,0,896676,2017,2,22
NO,RS,RS,0,882237,2017,2,23
NO,RS,RS,0,831927,2017,2,24
NO,RS,RS,1,537968,2017,2,25
NO,RS,RS,1,490789,2017,2,26
NO,RS,RS,0,801362,2017,2,27
NO,RS,RS,0,845987,2017,2,28
NO,RS,RS,0,891852,2017,3,1
NO,RS,RS,0,884489,2017,3,2
NO,RS,RS,0,826318,2017,3,3
NO,RS,RS,0,534735,2017,3,4
NO,RS,RS,0,482946,2017,3,5
NO,RS,RS,0,814270,2017,3,6
NO,RS,RS,0,877288,2017,3,7
NO,RS,RS,0,875771,2017,3,8
NO,RS,RS,1,884687,2017,3,9
NO,RS,RS,0,841988,2017,3,10
NO,RS,RS,0,532499,2017,3,11
NO,RS,RS,0,478177,2017,3,12
NO,RS,RS,1,774347,2017,3,13
NO,RS,RS,0,846836,2017,3,14
NO,RS,RS,2,856685,2017,3,15
NO,RS,RS,0,892032,2017,3,16
NO,RS,RS,1,824348,2017,3,17
NO,RS,RS,2,504221,2017,3,18
NO,RS,RS,0,447313,2017,3,19
NO,RS,RS,1,722253,2017,3,20
NO,RS,RS,0,817880,2017,3,21
NO,RS,RS,0,810708,2017,3,22
NO,RS,RS,1,773991,2017,3,23
NO,RS,RS,1,763095,2017,3,24
NO,RS,RS,0,488516,2017,3,25
NO,RS,RS,0,451618,2017,3,26
NO,RS,RS,0,715700,2017,3,27
NO,RS,RS,0,813645,2017,3,28
NO,RS,RS,2,862935,2017,3,29
NO,RS,RS,0,849617,2017,3,30
NO,RS,RS,0,802523,2017,3,31
NO,RS,RS,0,492104,2017,4,1
NO,RS,RS,1,451222,2017,4,2
NO,RS,RS,0,752077,2017,4,3
NO,RS,RS,0,803101,2017,4,4
NO,RS,RS,0,828653,2017,4,5
NO,RS,RS,0,806340,2017,4,6
NO,RS,RS,1,812309,2017,4,7
NO,RS,RS,0,498778,2017,4,8
NO,RS,RS,0,465133,2017,4,9
NO,RS,RS,0,760184,2017,4,10
NO,RS,RS,0,823150,2017,4,11
NO,RS,RS,1,818751,2017,4,12
NO,RS,RS,0,804729,2017,4,13
NO,RS,RS,0,604707,2017,4,14
NO,RS,RS,0,466894,2017,4,15
NO,RS,RS,0,433510,2017,4,16
NO,RS,RS,1,638778,2017,4,17
NO,RS,RS,0,784482,2017,4,18
NO,RS,RS,0,747158,2017,4,19
NO,RS,RS,0,796608,2017,4,20
NO,RS,RS,0,772343,2017,4,21
NO,RS,RS,0,457279,2017,4,22
NO,RS,RS,0,433977,2017,4,23
NO,RS,RS,0,712864,2017,4,24
NO,RS,RS,0,802345,2017,4,25
NO,RS,RS,0,796260,2017,4,26
NO,RS,RS,0,825698,2017,4,27
NO,RS,RS,1,752542,2017,4,28
NO,RS,RS,0,493023,2017,4,29
NO,RS,RS,0,427499,2017,4,30
NO,RS,RS,0,600759,2017,5,1
NO,RS,RS,1,713808,2017,5,2
NO,RS,RS,0,776343,2017,5,3
NO,RS,RS,0,683863,2017,5,4
NO,RS,RS,0,630955,2017,5,5
NO,RS,RS,0,455760,2017,5,6
NO,RS,RS,0,426317,2017,5,7
NO,RS,RS,0,679107,2017,5,8
NO,RS,RS,0,708355,2017,5,9
NO,RS,RS,0,728743,2017,5,10
NO,RS,RS,0,715973,2017,5,11
NO,RS,RS,0,716059,2017,5,12
NO,RS,RS,0,462677,2017,5,13
NO,RS,RS,0,421261,2017,5,14
NO,RS,RS,0,692695,2017,5,15
NO,RS,RS,0,744883,2017,5,16
NO,RS,RS,0,751132,2017,5,17
NO,RS,RS,0,810482,2017,5,18
NO,RS,RS,0,750116,2017,5,19
NO,RS,RS,0,473050,2017,5,20
NO,RS,RS,0,397009,2017,5,21
NO,RS,RS,0,703101,2017,5,22
NO,RS,RS,1,773334,2017,5,23
NO,RS,RS,0,720427,2017,5,24
NO,RS,RS,0,727556,2017,5,25
NO,RS,RS,0,712604,2017,5,26
NO,RS,RS,0,489464,2017,5,27
NO,RS,RS,1,448928,2017,5,28
NO,RS,RS,0,605486,2017,5,29
NO,RS,RS,1,661069,2017,5,30
NO,RS,RS,0,745257,2017,5,31
NO,RS,RS,0,744295,2017,6,1
NO,RS,RS,0,724843,2017,6,2
NO,RS,RS,0,451564,2017,6,3
NO,RS,RS,0,429682,2017,6,4
NO,RS,RS,0,703607,2017,6,5
NO,RS,RS,0,736228,2017,6,6
NO,RS,RS,1,735573,2017,6,7
NO,RS,RS,0,768985,2017,6,8
NO,RS,RS,0,770400,2017,6,9
NO,RS,RS,0,434080,2017,6,10
NO,RS,RS,0,430541,2017,6,11
NO,RS,RS,0,680435,2017,6,12
NO,RS,RS,0,735151,2017,6,13
NO,RS,RS,0,788289,2017,6,14
NO,RS,RS,0,762286,2017,6,15
NO,RS,RS,0,716460,2017,6,16
NO,RS,RS,0,440916,2017,6,17
NO,RS,RS,1,439922,2017,6,18
NO,RS,RS,0,689443,2017,6,19
NO,RS,RS,0,712433,2017,6,20
NO,RS,RS,0,760797,2017,6,21
NO,RS,RS,1,711096,2017,6,22
NO,RS,RS,0,658889,2017,6,23
NO,RS,RS,0,467374,2017,6,24
NO,RS,RS,0,372431,2017,6,25
NO,RS,RS,0,603267,2017,6,26
NO,RS,RS,0,576105,2017,6,27
NO,RS,RS,1,617148,2017,6,28
NO,RS,RS,0,564835,2017,6,29
NO,RS,RS,0,585683,2017,6,30
NO,RS,RS,0,396436,2017,7,1
NO,RS,RS,0,371913,2017,7,2
NO,RS,RS,3,556226,2017,7,3
NO,RS,RS,0,540275,2017,7,4
NO,RS,RS,0,528369,2017,7,5
NO,RS,RS,0,595517,2017,7,6
NO,RS,RS,0,566311,2017,7,7
NO,RS,RS,0,403913,2017,7,8
NO,RS,RS,0,376723,2017,7,9
NO,RS,RS,0,552863,2017,7,10
NO,RS,RS,1,610662,2017,7,11
NO,RS,RS,0,628745,2017,7,12
NO,RS,RS,0,582384,2017,7,13
NO,RS,RS,0,559190,2017,7,14
NO,RS,RS,0,375192,2017,7,15
NO,RS,RS,0,341556,2017,7,16
NO,RS,RS,1,559265,2017,7,17
NO,RS,RS,0,580912,2017,7,18
NO,RS,RS,0,630581,2017,7,19
NO,RS,RS,0,584050,2017,7,20
NO,RS,RS,0,553851,2017,7,21
NO,RS,RS,0,402609,2017,7,22
NO,RS,RS,0,355763,2017,7,23
NO,RS,RS,0,591647,2017,7,24
NO,RS,RS,0,649693,2017,7,25
NO,RS,RS,0,607441,2017,7,26
NO,RS,RS,1,622922,2017,7,27
NO,RS,RS,2,607879,2017,7,28
NO,RS,RS,0,438089,2017,7,29
NO,RS,RS,0,399877,2017,7,30
NO,RS,RS,0,630566,2017,7,31
NO,RS,RS,0,645817,2017,8,1
NO,RS,RS,0,690524,2017,8,2
NO,RS,RS,2,638560,2017,8,3
NO,RS,RS,1,635373,2017,8,4
NO,RS,RS,0,397022,2017,8,5
NO,RS,RS,2,361365,2017,8,6
NO,RS,RS,2,616868,2017,8,7
NO,RS,RS,0,644359,2017,8,8
NO,RS,RS,0,649714,2017,8,9
NO,RS,RS,0,577925,2017,8,10
NO,RS,RS,1,577369,2017,8,11
NO,RS,RS,0,407685,2017,8,12
NO,RS,RS,0,361785,2017,8,13
NO,RS,RS,0,560000,2017,8,14
NO,RS,RS,1,640227,2017,8,15
NO,RS,RS,0,639190,2017,8,16
NO,RS,RS,0,658802,2017,8,17
NO,RS,RS,0,570503,2017,8,18
NO,RS,RS,0,422148,2017,8,19
NO,RS,RS,0,369867,2017,8,20
NO,RS,RS,0,597743,2017,8,21
NO,RS,RS,0,611343,2017,8,22
NO,RS,RS,4,650017,2017,8,23
NO,RS,RS,0,265654,2017,8,24
NO,RS,RS,0,538796,2017,8,25
NO,RS,RS,0,435928,2017,8,26
NO,RS,RS,0,383250,2017,8,27
NO,RS,RS,0,390043,2017,8,28
NO,RS,RS,0,670206,2017,8,29
NO,RS,RS,1,682102,2017,8,30
NO,RS,RS,0,587787,2017,8,31
NO,RS,RS,0,579761,2017,9,1
NO,RS,RS,0,417828,2017,9,2
NO,RS,RS,0,375844,2017,9,3
NO,RS,RS,0,537094,2017,9,4
NO,RS,RS,0,610794,2017,9,5
NO,RS,RS,0,683987,2017,9,6
NO,RS,RS,2,668171,2017,9,7
NO,RS,RS,0,647998,2017,9,8
NO,RS,RS,0,429960,2017,9,9
NO,RS,RS,1,411500,2017,9,10
NO,RS,RS,0,643116,2017,9,11
NO,RS,RS,0,698020,2017,9,12
NO,RS,RS,0,679735,2017,9,13
NO,RS,RS,0,684334,2017,9,14
NO,RS,RS,0,568382,2017,9,15
NO,RS,RS,0,408913,2017,9,16
NO,RS,RS,0,402122,2017,9,17
NO,RS,RS,0,626067,2017,9,18
NO,RS,RS,0,676489,2017,9,19
NO,RS,RS,0,698366,2017,9,20
NO,RS,RS,1,697649,2017,9,21
NO,RS,RS,0,605271,2017,9,22
NO,RS,RS,2,443473,2017,9,23
NO,RS,RS,0,384082,2017,9,24
NO,RS,RS,0,651733,2017,9,25
NO,RS,RS,1,652905,2017,9,26
NO,RS,RS,0,622285,2017,9,27
NO,RS,RS,0,652886,2017,9,28
NO,RS,RS,0,597897,2017,9,29
NO,RS,RS,0,387916,2017,9,30
NO,RS,RS,0,348336,2017,10,1
NO,RS,RS,0,580615,2017,10,2
NO,RS,RS,0,657347,2017,10,3
NO,RS,RS,0,589476,2017,10,4
NO,RS,RS,1,655879,2017,10,5
NO,RS,RS,0,575176,2017,10,6
NO,RS,RS,0,415685,2017,10,7
NO,RS,RS,0,387895,2017,10,8
NO,RS,RS,0,641327,2017,10,9
NO,RS,RS,0,635922,2017,10,10
NO,RS,RS,0,675532,2017,10,11
NO,RS,RS,1,684010,2017,10,12
NO,RS,RS,0,661628,2017,10,13
NO,RS,RS,0,415407,2017,10,14
NO,RS,RS,0,408069,2017,10,15
NO,RS,RS,0,601534,2017,10,16
NO,RS,RS,0,719074,2017,10,17
NO,RS,RS,0,645581,2017,10,18
NO,RS,RS,0,706615,2017,10,19
NO,RS,RS,0,705739,2017,10,20
NO,RS,RS,0,420431,2017,10,21
NO,RS,RS,0,426803,2017,10,22
NO,RS,RS,0,691172,2017,10,23
NO,RS,RS,0,701093,2017,10,24
NO,RS,RS,0,707073,2017,10,25
NO,RS,RS,0,748252,2017,10,26
NO,RS,RS,2,662645,2017,10,27
NO,RS,RS,0,430856,2017,10,28
NO,RS,RS,0,402275,2017,10,29
NO,RS,RS,0,648194,2017,10,30
NO,RS,RS,0,713776,2017,10,31
NO,RS,RS,0,705234,2017,11,1
NO,RS,RS,19,680334,2017,11,2
NO,RS,RS,12,696481,2017,11,3
NO,RS,RS,0,426894,2017,11,4
NO,RS,RS,0,393052,2017,11,5
NO,RS,RS,0,659873,2017,11,6
NO,RS,RS,0,733233,2017,11,7
NO,RS,RS,0,708394,2017,11,8
NO,RS,RS,1,730383,2017,11,9
NO,RS,RS,1,687141,2017,11,10
NO,RS,RS,0,426572,2017,11,11
NO,RS,RS,0,402133,2017,11,12
NO,RS,RS,2,682491,2017,11,13
NO,RS,RS,0,734872,2017,11,14
NO,RS,RS,0,742764,2017,11,15
NO,RS,RS,0,630736,2017,11,16
NO,RS,RS,1,676637,2017,11,17
NO,RS,RS,0,409283,2017,11,18
NO,RS,RS,0,387959,2017,11,19
NO,RS,RS,0,644099,2017,11,20
NO,RS,RS,0,719406,2017,11,21
NO,RS,RS,0,667079,2017,11,22
NO,RS,RS,1,575169,2017,11,23
NO,RS,RS,0,594491,2017,11,24
NO,RS,RS,0,376547,2017,11,25
NO,RS,RS,0,377487,2017,11,26
NO,RS,RS,0,599212,2017,11,27
NO,RS,RS,0,713850,2017,11,28
NO,RS,RS,0,726734,2017,11,29
NO,RS,RS,0,702677,2017,11,30
NO,RS,RS,0,347532,2017,12,3
NO,RS,RS,0,603840,2017,12,4
NO,RS,RS,0,665504,2017,12,5
NO,RS,RS,0,669094,2017,12,6
NO,RS,RS,2,682878,2017,12,7
NO,RS,RS,0,645343,2017,12,8
NO,RS,RS,0,392702,2017,12,9
NO,RS,RS,0,386041,2017,12,10
NO,RS,RS,0,562684,2017,12,11
NO,RS,RS,0,668426,2017,12,12
NO,RS,RS,2,711463,2017,12,13
NO,RS,RS,0,680273,2017,12,14
NO,RS,RS,0,611220,2017,12,15
NO,RS,RS,0,367642,2017,12,16
NO,RS,RS,0,354372,2017,12,17
NO,RS,RS,7,568589,2017,12,18
NO,RS,RS,29,618096,2017,12,19
NO,RS,RS,0,611544,2017,12,20
NO,RS,RS,0,635258,2017,12,21
NO,RS,RS,0,577086,2017,12,22
NO,RS,RS,0,405042,2017,12,23
NO,RS,RS,0,351541,2017,12,24
NO,RS,RS,0,347346,2017,12,25
NO,RS,RS,0,440947,2017,12,26
NO,RS,RS,0,519620,2017,12,27
NO,RS,RS,0,561053,2017,12,28
NO,RS,RS,0,524027,2017,12,29
NO,RS,RS,0,362344,2017,12,30
NO,RS,RS,0,323669,2017,12,31
NO,RS,RS,0,372641,2018,1,1
CA,JA,CH,0,427906,2017,1,1
CA,JA,CH,0,592774,2017,1,2
CA,JA,CH,0,757916,2017,1,3
CA,JA,CH,0,822862,2017,1,4
CA,JA,CH,0,830028,2017,1,5
CA,JA,CH,2,766969,2017,1,6
CA,JA,CH,0,520691,2017,1,7
CA,JA,CH,0,488784,2017,1,8
CA,JA,CH,0,813487,2017,1,9
CA,JA,CH,0,884856,2017,1,10
CA,JA,CH,3,879968,2017,1,11
CA,JA,CH,0,873198,2017,1,12
CA,JA,CH,0,847105,2017,1,13
CA,JA,CH,0,538257,2017,1,14
CA,JA,CH,0,485270,2017,1,15
CA,JA,CH,1,778396,2017,1,16
CA,JA,CH,0,872725,2017,1,17
CA,JA,CH,4,903497,2017,1,18
CA,JA,CH,1,897136,2017,1,19
CA,JA,CH,0,840244,2017,1,20
CA,JA,CH,0,542714,2017,1,21
CA,JA,CH,1,507306,2017,1,22
CA,JA,CH,2,816816,2017,1,23
CA,JA,CH,4,882520,2017,1,24
CA,JA,CH,2,888646,2017,1,25
CA,JA,CH,0,850165,2017,1,26
CA,JA,CH,0,814253,2017,1,27
CA,JA,CH,0,540104,2017,1,28
CA,JA,CH,0,492134,2017,1,29
CA,JA,CH,0,800343,2017,1,30
CA,JA,CH,0,866957,2017,1,31
CA,JA,CH,0,877514,2017,2,1
CA,JA,CH,0,878535,2017,2,2
CA,JA,CH,0,849054,2017,2,3
CA,JA,CH,0,547610,2017,2,4
CA,JA,CH,0,489387,2017,2,5
CA,JA,CH,0,810397,2017,2,6
CA,JA,CH,2,886593,2017,2,7
CA,JA,CH,3,908408,2017,2,8
CA,JA,CH,1,895654,2017,2,9
CA,JA,CH,0,851022,2017,2,10
CA,JA,CH,0,535178,2017,2,11
CA,JA,CH,0,501551,2017,2,12
CA,JA,CH,0,828201,2017,2,13
CA,JA,CH,0,888105,2017,2,14
CA,JA,CH,0,902442,2017,2,15
CA,JA,CH,0,899621,2017,2,16
CA,JA,CH,1,845037,2017,2,17
CA,JA,CH,0,546303,2017,2,18
CA,JA,CH,0,492129,2017,2,19
CA,JA,CH,0,770453,2017,2,20
CA,JA,CH,0,863510,2017,2,21
CA,JA,CH,0,896676,2017,2,22
CA,JA,CH,0,882237,2017,2,23
CA,JA,CH,0,831927,2017,2,24
CA,JA,CH,1,537968,2017,2,25
CA,JA,CH,1,490789,2017,2,26
CA,JA,CH,1,801362,2017,2,27
CA,JA,CH,0,845987,2017,2,28
CA,JA,CH,0,891852,2017,3,1
CA,JA,CH,0,884489,2017,3,2
CA,JA,CH,1,826318,2017,3,3
CA,JA,CH,0,534735,2017,3,4
CA,JA,CH,0,482946,2017,3,5
CA,JA,CH,0,814270,2017,3,6
CA,JA,CH,0,877288,2017,3,7
CA,JA,CH,0,875771,2017,3,8
CA,JA,CH,0,884687,2017,3,9
CA,JA,CH,0,841988,2017,3,10
CA,JA,CH,0,532499,2017,3,11
CA,JA,CH,0,478177,2017,3,12
CA,JA,CH,0,774347,2017,3,13
CA,JA,CH,0,846836,2017,3,14
CA,JA,CH,0,856685,2017,3,15
CA,JA,CH,0,892032,2017,3,16
CA,JA,CH,0,824348,2017,3,17
CA,JA,CH,0,504221,2017,3,18
CA,JA,CH,0,447313,2017,3,19
CA,JA,CH,0,722253,2017,3,20
CA,JA,CH,0,817880,2017,3,21
CA,JA,CH,0,810708,2017,3,22
CA,JA,CH,0,773991,2017,3,23
CA,JA,CH,1,763095,2017,3,24
CA,JA,CH,1,488516,2017,3,25
CA,JA,CH,0,451618,2017,3,26
CA,JA,CH,1,715700,2017,3,27
CA,JA,CH,0,813645,2017,3,28
CA,JA,CH,0,862935,2017,3,29
CA,JA,CH,1,849617,2017,3,30
CA,JA,CH,0,802523,2017,3,31
CA,JA,CH,0,492104,2017,4,1
CA,JA,CH,0,451222,2017,4,2
CA,JA,CH,0,752077,2017,4,3
CA,JA,CH,0,803101,2017,4,4
CA,JA,CH,0,828653,2017,4,5
CA,JA,CH,0,806340,2017,4,6
CA,JA,CH,0,812309,2017,4,7
CA,JA,CH,2,498778,2017,4,8
CA,JA,CH,1,465133,2017,4,9
CA,JA,CH,0,760184,2017,4,10
CA,JA,CH,0,823150,2017,4,11
CA,JA,CH,1,818751,2017,4,12
CA,JA,CH,0,804729,2017,4,13
CA,JA,CH,0,604707,2017,4,14
CA,JA,CH,1,466894,2017,4,15
CA,JA,CH,0,433510,2017,4,16
CA,JA,CH,0,638778,2017,4,17
CA,JA,CH,0,784482,2017,4,18
CA,JA,CH,1,747158,2017,4,19
CA,JA,CH,1,796608,2017,4,20
CA,JA,CH,0,772343,2017,4,21
CA,JA,CH,0,457279,2017,4,22
CA,JA,CH,1,433977,2017,4,23
CA,JA,CH,0,712864,2017,4,24
CA,JA,CH,1,802345,2017,4,25
CA,JA,CH,0,796260,2017,4,26
CA,JA,CH,0,825698,2017,4,27
CA,JA,CH,0,752542,2017,4,28
CA,JA,CH,0,493023,2017,4,29
CA,JA,CH,0,427499,2017,4,30
CA,JA,CH,0,600759,2017,5,1
CA,JA,CH,0,713808,2017,5,2
CA,JA,CH,0,776343,2017,5,3
CA,JA,CH,0,683863,2017,5,4
CA,JA,CH,1,630955,2017,5,5
CA,JA,CH,0,455760,2017,5,6
CA,JA,CH,0,426317,2017,5,7
CA,JA,CH,0,679107,2017,5,8
CA,JA,CH,0,708355,2017,5,9
CA,JA,CH,0,728743,2017,5,10
CA,JA,CH,0,715973,2017,5,11
CA,JA,CH,0,716059,2017,5,12
CA,JA,CH,0,462677,2017,5,13
CA,JA,CH,0,421261,2017,5,14
CA,JA,CH,0,692695,2017,5,15
CA,JA,CH,0,744883,2017,5,16
CA,JA,CH,0,751132,2017,5,17
CA,JA,CH,0,810482,2017,5,18
CA,JA,CH,1,750116,2017,5,19
CA,JA,CH,0,473050,2017,5,20
CA,JA,CH,0,397009,2017,5,21
CA,JA,CH,0,703101,2017,5,22
CA,JA,CH,0,773334,2017,5,23
CA,JA,CH,0,720427,2017,5,24
CA,JA,CH,0,727556,2017,5,25
CA,JA,CH,0,712604,2017,5,26
CA,JA,CH,0,489464,2017,5,27
CA,JA,CH,0,448928,2017,5,28
CA,JA,CH,0,605486,2017,5,29
CA,JA,CH,0,661069,2017,5,30
CA,JA,CH,0,745257,2017,5,31
CA,JA,CH,1,744295,2017,6,1
CA,JA,CH,0,724843,2017,6,2
CA,JA,CH,0,451564,2017,6,3
CA,JA,CH,0,429682,2017,6,4
CA,JA,CH,0,703607,2017,6,5
CA,JA,CH,1,736228,2017,6,6
CA,JA,CH,1,735573,2017,6,7
CA,JA,CH,1,768985,2017,6,8
CA,JA,CH,0,770400,2017,6,9
CA,JA,CH,0,434080,2017,6,10
CA,JA,CH,0,430541,2017,6,11
CA,JA,CH,0,680435,2017,6,12
CA,JA,CH,0,735151,2017,6,13
CA,JA,CH,1,788289,2017,6,14
CA,JA,CH,2,762286,2017,6,15
CA,JA,CH,0,716460,2017,6,16
CA,JA,CH,1,440916,2017,6,17
CA,JA,CH,0,439922,2017,6,18
CA,JA,CH,0,689443,2017,6,19
CA,JA,CH,0,712433,2017,6,20
CA,JA,CH,1,760797,2017,6,21
CA,JA,CH,0,711096,2017,6,22
CA,JA,CH,0,658889,2017,6,23
CA,JA,CH,0,467374,2017,6,24
CA,JA,CH,0,372431,2017,6,25
CA,JA,CH,0,603267,2017,6,26
CA,JA,CH,0,576105,2017,6,27
CA,JA,CH,0,617148,2017,6,28
CA,JA,CH,0,564835,2017,6,29
CA,JA,CH,3,585683,2017,6,30
CA,JA,CH,0,396436,2017,7,1
CA,JA,CH,0,371913,2017,7,2
CA,JA,CH,0,556226,2017,7,3
CA,JA,CH,0,540275,2017,7,4
CA,JA,CH,2,528369,2017,7,5
CA,JA,CH,1,595517,2017,7,6
CA,JA,CH,0,566311,2017,7,7
CA,JA,CH,0,403913,2017,7,8
CA,JA,CH,0,376723,2017,7,9
CA,JA,CH,0,552863,2017,7,10
CA,JA,CH,1,610662,2017,7,11
CA,JA,CH,0,628745,2017,7,12
CA,JA,CH,0,582384,2017,7,13
CA,JA,CH,2,559190,2017,7,14
CA,JA,CH,2,375192,2017,7,15
CA,JA,CH,0,341556,2017,7,16
CA,JA,CH,0,559265,2017,7,17
CA,JA,CH,1,580912,2017,7,18
CA,JA,CH,0,630581,2017,7,19
CA,JA,CH,0,584050,2017,7,20
CA,JA,CH,0,553851,2017,7,21
CA,JA,CH,0,402609,2017,7,22
CA,JA,CH,0,355763,2017,7,23
CA,JA,CH,0,591647,2017,7,24
CA,JA,CH,0,649693,2017,7,25
CA,JA,CH,0,607441,2017,7,26
CA,JA,CH,0,622922,2017,7,27
CA,JA,CH,0,607879,2017,7,28
CA,JA,CH,0,438089,2017,7,29
CA,JA,CH,0,399877,2017,7,30
CA,JA,CH,0,630566,2017,7,31
CA,JA,CH,0,645817,2017,8,1
CA,JA,CH,0,690524,2017,8,2
CA,JA,CH,0,638560,2017,8,3
CA,JA,CH,0,635373,2017,8,4
CA,JA,CH,0,397022,2017,8,5
CA,JA,CH,0,361365,2017,8,6
CA,JA,CH,1,616868,2017,8,7
CA,JA,CH,0,644359,2017,8,8
CA,JA,CH,1,649714,2017,8,9
CA,JA,CH,0,577925,2017,8,10
CA,JA,CH,0,577369,2017,8,11
CA,JA,CH,0,407685,2017,8,12
CA,JA,CH,0,361785,2017,8,13
CA,JA,CH,0,560000,2017,8,14
CA,JA,CH,0,640227,2017,8,15
CA,JA,CH,0,639190,2017,8,16
CA,JA,CH,0,658802,2017,8,17
CA,JA,CH,0,570503,2017,8,18
CA,JA,CH,0,422148,2017,8,19
CA,JA,CH,0,369867,2017,8,20
CA,JA,CH,0,597743,2017,8,21
CA,JA,CH,0,611343,2017,8,22
CA,JA,CH,0,650017,2017,8,23
CA,JA,CH,0,265654,2017,8,24
CA,JA,CH,0,538796,2017,8,25
CA,JA,CH,0,435928,2017,8,26
CA,JA,CH,0,383250,2017,8,27
CA,JA,CH,0,390043,2017,8,28
CA,JA,CH,0,670206,2017,8,29
CA,JA,CH,1,682102,2017,8,30
CA,JA,CH,0,587787,2017,8,31
CA,JA,CH,0,579761,2017,9,1
CA,JA,CH,0,417828,2017,9,2
CA,JA,CH,0,375844,2017,9,3
CA,JA,CH,0,537094,2017,9,4
CA,JA,CH,0,610794,2017,9,5
CA,JA,CH,0,683987,2017,9,6
CA,JA,CH,0,668171,2017,9,7
CA,JA,CH,0,647998,2017,9,8
CA,JA,CH,0,429960,2017,9,9
CA,JA,CH,0,411500,2017,9,10
CA,JA,CH,0,643116,2017,9,11
CA,JA,CH,0,698020,2017,9,12
